V1 V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56 V57 V58 V59 V60 V61 V62 V63 V64 V65 V66 V67 V68 V69 V70 V71 V72 V73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 V88 V89 V90 V91 V92 V93 V94 V95 V96 V97 V98 V99 V100 V101
0.521210947503465 0.527623406341942 0.543322475570033 0.577636637138559 0.601397438030278 0.605062001019195 0.638145559911369 0.656807625755046 0.675469691598724 0.682013615191688 0.700799107972496 0.723332076894082 0.734252345395367 0.745978815221656 0.764545344173194 0.783111873124732 0.789685056013528 0.802040816326531 0.828359990451182 0.844105543451949 0.853926835507802 0.849162011173184 0.872352285395764 0.882770870337478 0.889536667689475 0.902572347266881 0.917157712305026 0.922115041086102 0.928963587079255 0.935812133072407 0.941626409017713 0.951484734420744 0.95628902765388 0.965284474445516 0.964676616915423 0.967379679144385 0.976190476190476 0.975650249031544 0.982185273159145 0.981076286221171 0.986276849642005 0.987936507936508 0.992511912865895 0.992977528089888 0.995059985885674 0.993939393939394 0.995607613469985 0.996887159533074 1 1 0.997708174178762 0.999217527386541 1 0.998387096774194 1 1 1 1 1 1 1 1 1 0.999200639488409 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
0.520582601855474 0.52636671504596 0.535836177474403 0.554780876494024 0.593430534607005 0.60026671111852 0.63331627430911 0.646462697415141 0.659609120521173 0.677556818181818 0.691630747126437 0.713299757507928 0.726753048780488 0.748113300009801 0.761389558980076 0.77466581795035 0.789331110648052 0.793916685034164 0.819981149858624 0.825953113900071 0.855112219451372 0.850516830108667 0.865818085388491 0.874152667256116 0.885516826923077 0.893569844789357 0.914538310412574 0.919646081617913 0.926913541930871 0.934181002243829 0.935368754956384 0.947749196141479 0.955364806866953 0.961119013750593 0.964826575476307 0.964675324675325 0.971397733405289 0.977054429028815 0.979475484606613 0.979823455233291 0.986743515850144 0.98547215496368 0.989438943894389 0.993127147766323 0.992204110559887 0.997073884418434 0.994760479041916 0.99554565701559 0.998423955870764 1 0.998482549317147 0.998484848484849 1 0.99922420480993 0.999166666666667 1 1 1 1 1 1 1 1 0.999176276771005 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
0.520172910662824 0.530099263528658 0.547387506180979 0.576393552719946 0.590664875755541 0.617809827268154 0.631108052305575 0.648826885369043 0.666545718432511 0.681282495667244 0.703402646502836 0.717343578485181 0.740126382306477 0.749068810037248 0.764919020403239 0.780769230769231 0.792536369386464 0.807303628847037 0.82514827995255 0.84130859375 0.843782117163412 0.860421670669869 0.873965802537231 0.876809453471196 0.889580093312597 0.908150064683053 0.911430481283422 0.918092464506735 0.92620519066767 0.934317916828605 0.942322991249006 0.945755693581781 0.962732919254658 0.962273395394414 0.964676616915423 0.972712680577849 0.968699406368052 0.977851605758583 0.981689308919079 0.98162890385793 0.988875878220141 0.987468671679198 0.990610328638498 0.993021632937893 0.99275887038378 0.99774943735934 0.9932785660941 0.996930161166539 1 0.999225406661503 0.998452012383901 0.999258710155671 0.999213836477987 1 0.99918500407498 1 1 1 1 1 1 1 0.99919028340081 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
0.513546622441942 0.516846687086893 0.539473684210526 0.552099013212912 0.588048208905256 0.609275942609276 0.630385487528345 0.647542109973584 0.664698732418823 0.684864864864865 0.682640144665461 0.712824260138838 0.725407478427613 0.746527435720619 0.762422635865381 0.778317836010144 0.789495886943683 0.790251433612704 0.820524835988753 0.832251862533045 0.84172482552343 0.852539314256252 0.863827402633791 0.877379619260918 0.883282674772036 0.900787401574803 0.909515859766277 0.920426287744227 0.927620830383041 0.934815373021854 0.937278106508876 0.938700449530037 0.957831325301205 0.960658737419945 0.97002997002997 0.970005083884087 0.967884828349945 0.970936490850377 0.981132075471698 0.981143552311436 0.986252241482367 0.987068965517241 0.987974683544304 0.993788819875776 0.993607954545455 0.994953136265321 0.993943981831946 0.995363214837713 0.999253174010456 1 0.998405103668262 0.999261447562777 0.998500749625187 1 1 0.999591503267974 1 1 1 1 1 1 1 0.999206349206349 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
0.515708185259842 0.527114267269206 0.544247052963639 0.572139303482587 0.591929002009377 0.619609164420485 0.631327433628319 0.650778628626025 0.670229823623731 0.685440057950018 0.692542129795626 0.720823798627002 0.734890905580228 0.754602428515472 0.768792810896392 0.782983193277311 0.790753724802805 0.805410320527393 0.827169274537696 0.832560410056139 0.853329944077275 0.853959731543624 0.873575993331481 0.872321945570353 0.896235368554255 0.906021025804396 0.910769230769231 0.918587896253602 0.925181261273601 0.931774626293599 0.944489139179405 0.94286941580756 0.962705984388552 0.962804005722461 0.972560975609756 0.970386039132734 0.967585089141005 0.975788288288288 0.981775426219871 0.982874617737003 0.988519637462236 0.984384759525297 0.991645244215938 0.992831541218638 0.99154334038055 0.9962852897474 0.994644223412395 0.998462720983859 0.999246987951807 0.999206349206349 0.999241849886278 0.999220576773188 0.99851411589896 1 1 0.999200639488409 1 1 1 1 1 1 1 0.999203821656051 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
0.513048283569242 0.521794463888005 0.529294935451837 0.561487603305785 0.581569738376937 0.604445187165775 0.632150930272996 0.64844031810357 0.664729705934143 0.68010121091632 0.692252510760402 0.704283054003724 0.719051291939838 0.753405861021268 0.762985653023723 0.772565445026178 0.787545787545788 0.795058460180896 0.820783485808116 0.822312083729781 0.853880157170923 0.84813909263787 0.86578805809575 0.87340334941811 0.879904162923031 0.905557340186315 0.90718954248366 0.916965566714491 0.926352005454201 0.935738444193912 0.940361677568295 0.947142243231629 0.951797040169133 0.961061946902655 0.966303270564916 0.973465140478668 0.968114348543156 0.96951871657754 0.979838709677419 0.981949458483754 0.989776357827476 0.986366330764671 0.985209003215434 0.994691439946914 0.990877192982456 0.994826311899483 0.994011976047904 0.997715156130998 0.999227202472952 0.998455598455599 1 0.999213217938631 0.998475609756098 0.99922600619195 1 0.999593330622204 1 1 1 1 1 1 1 1 0.999221183800623 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
0.520677685550565 0.523631638785123 0.541555407209613 0.569674850696749 0.594498217014773 0.619454210614432 0.632439154379108 0.655860832794935 0.679282511210762 0.688238502090529 0.691184522723125 0.709981167608286 0.736882567749375 0.751887167262614 0.764166281704112 0.77644539614561 0.793834717971141 0.807096339546373 0.822227567957662 0.835088559119196 0.857106076210093 0.853704705246079 0.86958981612447 0.872675250357654 0.897459442913988 0.903353057199211 0.910295616717635 0.917609618104668 0.925548369221499 0.933487120338331 0.945086705202312 0.950904392764858 0.959591663122076 0.961200923787529 0.969681657402729 0.976523197316937 0.962038481539262 0.975197294250282 0.984004739336493 0.984394506866417 0.986585365853659 0.988963825873697 0.987540983606557 0.992967651195499 0.993093922651934 0.995522388059702 0.995454545454545 0.997697620874904 0.998452012383901 1 1 0.998449612403101 0.998415213946117 1 1 0.999195494770716 1 1 1 1 1 1 1 0.999203821656051 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
0.520445490404275 0.523167248492542 0.527942143326759 0.562707917498337 0.578196637799287 0.607513173550909 0.634332846464473 0.64675443821351 0.659176029962547 0.680367766360195 0.687409288824383 0.708194905869324 0.721283463071957 0.753088840949206 0.764565810848934 0.776042780748663 0.782336428417189 0.806571741511501 0.809512761020882 0.828139980824545 0.842604140683462 0.860178384050367 0.86020913593836 0.865512265512266 0.889445754716981 0.898614609571788 0.912274736484189 0.917562092654571 0.92285177619937 0.928141459744169 0.941222570532915 0.947256486601446 0.954525768731052 0.962796952039444 0.96234509056244 0.974643423137876 0.968865435356201 0.967991169977925 0.977932636469222 0.98744769874477 0.983585858585859 0.989294710327456 0.987341772151899 0.99023028611305 0.993103448275862 0.995070422535211 0.993939393939394 0.996857816182247 0.99696739954511 1 1 0.999237804878049 0.999202551834131 0.998447204968944 1 0.99959266802444 1 1 1 1 1 1 1 0.99918896999189 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
0.521045941386159 0.526004160665707 0.5485 0.565217391304348 0.594362323822619 0.617328519855596 0.635051546391753 0.655962661214392 0.67687377603703 0.680449764236489 0.701484332050577 0.709285187914517 0.734818611987382 0.747988223748773 0.759460489314734 0.770932754880694 0.799072642967543 0.801365338031271 0.82967032967033 0.825302693353101 0.855771659509977 0.857220118983234 0.865202890494719 0.87533234859675 0.890444309190505 0.904683917458238 0.915191986644407 0.920199501246883 0.924856629628341 0.9295137580098 0.941879637262984 0.956048738033072 0.956763698630137 0.964351851851852 0.967855349070819 0.971698113207547 0.961815163254012 0.97752808988764 0.983011130638547 0.985533453887884 0.987797045600514 0.988819875776398 0.989060489060489 0.99229152067274 0.993869209809264 0.994927536231884 0.993720565149137 0.997647058823529 0.997761194029851 1 0.999198717948718 0.999233128834356 1 0.998433829287392 1 0.999195494770716 1 1 1 1 1 1 1 0.999193548387097 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
0.515564730481562 0.515041738856513 0.541358329222167 0.559064527142369 0.576734762789127 0.602076124567474 0.634321961254929 0.651998206388257 0.669674451521585 0.671869328493648 0.692489114658926 0.702280250091946 0.718856493752366 0.757159786687735 0.766795522261544 0.776431257835353 0.787045252883762 0.791575252303642 0.82 0.828536585365854 0.841733625517409 0.851997896950578 0.857814661134163 0.875834058601683 0.880747552654998 0.900220333648096 0.91016393442623 0.918652571223795 0.925053627576863 0.931454683929931 0.936850519584333 0.945800579230451 0.958874458874459 0.958790004384042 0.968839884947267 0.972481827622015 0.960617349654071 0.969903463940943 0.984979780473715 0.982507288629738 0.985265855221012 0.989808917197452 0.988191423244251 0.988786279683377 0.993589743589744 0.995175740868367 0.995512341062079 0.993630573248408 0.998484848484849 0.998449612403101 1 0.999245283018868 0.999217527386541 0.999205087440382 0.999206978588422 0.999598715890851 1 1 1 1 1 1 1 0.999213217938631 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
0.514865622612366 0.529015710163514 0.554316607535057 0.569397427217332 0.587547299621603 0.616259334691107 0.635277825861174 0.655205520390622 0.675133214920071 0.681734317343173 0.693148688046647 0.705446461652464 0.746918335901387 0.752833565321137 0.766446735591677 0.780059905862217 0.791959578207381 0.806524694154962 0.819431051108968 0.84160756501182 0.843670564311134 0.854058485925116 0.866269165247019 0.881942425123582 0.886610748679714 0.904656319290466 0.918065815983882 0.921723518850987 0.926158386024951 0.930593253198914 0.944376278118609 0.950313152400835 0.95742832319722 0.96440281030445 0.971693509028795 0.966083730789613 0.967057509771078 0.975 0.987209302325581 0.979393939393939 0.988416988416988 0.988057825267128 0.990189666448659 0.990170380078637 0.992286115007013 0.9985559566787 0.993700787401575 0.995426829268293 1 0.9984375 0.999213836477987 0.999231950844854 1 0.999170124481328 0.999208860759494 0.999192245557351 1 1 1 1 1 1 1 0.999185667752443 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
0.504453520672012 0.508191506282806 0.543989475415228 0.570467541204171 0.57603844833505 0.596660354622138 0.635388739946381 0.647507815942919 0.659626891939458 0.682214156079855 0.680455966170252 0.702025782688766 0.729427379598028 0.752931901054499 0.766066790863384 0.779201680672269 0.785806451612903 0.796839729119639 0.811858076563959 0.829250891795482 0.844146341463415 0.847694334650856 0.860986547085202 0.870930896630497 0.887727679904449 0.893240682248895 0.915927750410509 0.920106761565836 0.922014165096644 0.923921568627451 0.938996138996139 0.947346251053075 0.95362563237774 0.95972850678733 0.967927237912877 0.970468431771894 0.966630196936543 0.968415115623237 0.981566820276498 0.985849056603774 0.981953951462352 0.988735919899875 0.990920881971466 0.986469072164949 0.994452149791956 0.994982078853047 0.996345029239766 0.993532740501213 0.99768875192604 0.999225406661503 0.999219359875098 0.99919935948759 0.999242997728993 1 0.99920445505171 0.999199679871949 1 1 1 1 1 1 1 1 0.999194198227236 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
0.515843173541424 0.527547537786446 0.550215445807093 0.58149030282409 0.581947743467934 0.613382250174703 0.632503915086132 0.649169663278727 0.665835411471322 0.679238505747126 0.7 0.710452766908888 0.737875288683603 0.757423756019262 0.77251529681305 0.787606837606838 0.788044668272389 0.802732113915258 0.825189753320683 0.835642618251314 0.84330052990159 0.858376045319665 0.861079219288175 0.884537863518572 0.882880098887515 0.915890850722311 0.90724836825833 0.922323303009097 0.927841158438293 0.933359013867488 0.942992874109264 0.952054794520548 0.952187640956247 0.96551724137931 0.96533203125 0.972770955686065 0.966757493188011 0.975484606613455 0.982384028185555 0.984975961538462 0.984937786509496 0.988139825218477 0.990353697749196 0.990654205607477 0.993728222996516 0.994849153789551 0.995478522984175 0.996812749003984 0.997592295345104 1 0.998436278342455 0.99918896999189 1 1 0.998408910103421 1 0.999179655455291 0.999589827727646 1 1 1 1 1 1 0.99919028340081 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
0.511460022091374 0.518781234886345 0.536327608982827 0.560033305578684 0.58765178724132 0.592586206896552 0.636126110433722 0.647904604512636 0.659683098591549 0.677823518883122 0.685215493726132 0.704644549763033 0.719489297784454 0.756976859668289 0.765848793921856 0.774720728175424 0.788000895455563 0.792395104895105 0.818504495977283 0.824249699879952 0.84767413834659 0.851263349830685 0.851198677321576 0.877248984329658 0.883148092520276 0.903678304239402 0.909273518580516 0.917710196779964 0.923208891756357 0.928707586732749 0.939066718087158 0.946398659966499 0.950043821209465 0.96221322537112 0.961977186311787 0.970111448834853 0.97223705285638 0.966496308915389 0.979757085020243 0.986842105263158 0.982398956975228 0.990518331226296 0.98586118251928 0.990125082290981 0.992460589444825 0.992361111111111 0.996999249812453 0.996078431372549 0.996009577015164 1 1 0.997594226142743 1 1 0.998396150761828 0.999591670069416 1 1 1 1 1 1 1 1 1 0.999200639488409 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
0.518979277105519 0.534349893425152 0.550942137735534 0.570445004198153 0.587215232913975 0.615423989080362 0.634305923961096 0.649632198594791 0.664958473228486 0.689320388349515 0.698383200148671 0.717020078814036 0.721742467856457 0.765042414677451 0.773857946376614 0.782673478075777 0.7857779759251 0.80909922267947 0.818480300187617 0.840039014874421 0.847837022132797 0.853434288804759 0.864661654135338 0.880279638799883 0.892387649036992 0.906826269815594 0.91081921880401 0.917414721723519 0.925323445838998 0.933232169954476 0.943960149439601 0.945957268537914 0.957027752909579 0.96474358974359 0.963492846571288 0.973242392444911 0.967688022284123 0.976324689966178 0.97932222860425 0.983851674641148 0.986120290812954 0.989095574085953 0.987138263665595 0.991402116402116 0.992323796231682 0.995604395604396 0.995440729483283 0.996810207336523 0.998445998445998 1 0.998420221169036 0.999216300940439 1 1 0.998345740281224 0.999194847020934 1 1 1 1 1 1 1 1 0.999193548387097 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
0.510685909340312 0.517763157894737 0.54656662860871 0.55234297108674 0.584342486781511 0.602002715546504 0.631772107654666 0.644289475067533 0.656806842480399 0.678795483061481 0.686847988077496 0.71484375 0.713505368242607 0.757764589515331 0.761939191671376 0.76611379382742 0.789856670341786 0.79696351688194 0.812834224598931 0.826220231077576 0.850326469111 0.84740092640247 0.859077093119646 0.87721768515911 0.882858837485172 0.900670712232514 0.904697986577181 0.91957728819631 0.924922454878404 0.930267621560498 0.939241486068111 0.943048576214405 0.947414548641543 0.965800273597811 0.961738308927728 0.972345679012346 0.966795794133924 0.973184357541899 0.97671777399205 0.981242672919109 0.985396825396825 0.987890376035692 0.988142292490119 0.990189666448659 0.991402116402116 0.994219653179191 0.994190268700073 0.996726677577741 0.996887159533074 1 1 0.998421468034728 0.99922898997687 1 0.999190938511327 0.99918896999189 1 1 1 1 1 1 1 1 1 0.999203187250996 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
0.518105803189205 0.530248528449967 0.551269370260468 0.563526651022461 0.60158891142664 0.612061364838653 0.633928571428571 0.649170089524149 0.664411607619726 0.689467969598263 0.699133383571967 0.713025525525526 0.731693253891985 0.757593805836808 0.766596467188556 0.775599128540305 0.792715231788079 0.804900389283261 0.822144522144522 0.837130392632089 0.853208691258211 0.850982532751092 0.865609348914858 0.884571752694271 0.892298250997238 0.903399528778189 0.911525423728814 0.915619389587074 0.925513974949179 0.935408560311284 0.940334128878282 0.945288753799392 0.954730647351743 0.966359447004608 0.965599617773531 0.973298429319372 0.96797349530646 0.971508379888268 0.979919678714859 0.987100737100737 0.984536082474227 0.988578680203046 0.988852459016393 0.990740740740741 0.991724137931035 0.996274217585693 0.994660564454615 0.997566909975669 0.99774943735934 1 0.999209486166008 0.998408910103421 1 1 0.99835255354201 1 0.999203821656051 0.999601910828025 1 1 1 1 1 1 1 0.999195494770716 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
0.514165749490537 0.522368421052632 0.533474853037231 0.556233509234829 0.588004770829784 0.606831767719898 0.63035667338533 0.638619689281605 0.646882705177879 0.677109742846795 0.700816629547142 0.701425356339085 0.725531107738999 0.752153678582038 0.763097106647638 0.774040534713238 0.786528943404347 0.798052977133801 0.813191881918819 0.824540463117689 0.848507462686567 0.847268961946674 0.861344537815126 0.876961189099917 0.885791366906475 0.903791016247212 0.90224795640327 0.91550538013759 0.926205749741923 0.936906119346256 0.932763311309755 0.949554896142433 0.954074741107609 0.950678733031674 0.966682091624248 0.972055888223553 0.967911625460284 0.972286374133949 0.971214738054116 0.986712882726748 0.985642946317104 0.985667752442997 0.988939492517892 0.990996784565916 0.990344827586207 0.995841995841996 0.99463601532567 0.996847911741529 0.996827914353688 0.998450813323005 1 0.998454404945904 0.999185667752443 1 0.998345740281224 1 0.999192897497982 0.999596448748991 1 1 1 1 1 1 1 0.999173553719008 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
0.514425254688256 0.530565915355927 0.543977215614006 0.573617588274484 0.597897948804882 0.610777385159011 0.631242439951616 0.646107071550821 0.660971703150027 0.698562852464981 0.691162615413605 0.720579928450386 0.732589457483648 0.749748541540937 0.760871259370168 0.771993977199398 0.799167761717039 0.804815929613336 0.819603267211202 0.831668696711328 0.849027635619243 0.857408885341846 0.871112356402354 0.879448909299656 0.898052343274498 0.90101940151266 0.907090464547677 0.918608695652174 0.928198357042677 0.93778801843318 0.936248467511238 0.946474086661003 0.955983493810179 0.961416250567408 0.96985901798736 0.970133882595263 0.96842678279804 0.97043169722058 0.980493402180149 0.988102320047591 0.982857142857143 0.989290495314592 0.989281210592686 0.993429697766097 0.990825688073395 0.996420901932713 0.996084573218481 0.995987158908507 0.997676219984508 0.99920445505171 1 0.998421468034728 0.999186991869919 0.999174236168456 0.999186330349878 1 0.999178307313065 0.999589153656532 1 1 1 1 1 1 0.999155405405405 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
0.503650826660983 0.509017059301381 0.540851553509781 0.559716599190283 0.582114641116154 0.604269854824936 0.629961362838075 0.639922862525602 0.649884362213129 0.678131788559015 0.69567607182118 0.707335907335907 0.722067298754415 0.750758648593971 0.763164615928431 0.775570583262891 0.784536303276933 0.794292237442922 0.814155251141553 0.82500603427468 0.843093649617 0.855102570760841 0.864946472687346 0.871611982881598 0.894292370413512 0.895575797007157 0.904095904095904 0.915692525681899 0.925785194138659 0.93587786259542 0.936328125 0.934377646062659 0.955441302485004 0.955710955710956 0.968021927820923 0.971759959657085 0.967707781895183 0.966101694915254 0.98089552238806 0.983758700696056 0.982673267326733 0.98995983935743 0.985625 0.992763157894737 0.989181879648411 0.995732574679943 0.994814814814815 0.997566909975669 0.996937212863706 0.998408910103421 0.999221789883268 0.998426435877262 1 0.999186991869919 0.998327759197324 1 0.999191592562652 0.999595796281326 1 1 1 1 1 1 0.999162479061977 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
0.517445808810716 0.524229074889868 0.547408765205799 0.573670886075949 0.593786932297822 0.614594218042494 0.627587437544611 0.642985146829212 0.658382856113812 0.696742313323573 0.695896571107364 0.719298245614035 0.725423084236547 0.753930978149888 0.765413838839196 0.776896699528504 0.787336244541485 0.808908377567505 0.819599627560521 0.823760432007855 0.854317897371715 0.861513247746517 0.870958751393534 0.880614314691394 0.895558223289316 0.895161290322581 0.912066115702479 0.916187050359712 0.922583788639192 0.928980526918671 0.941912061315046 0.943379790940767 0.956350938454823 0.962363030014293 0.969392635102822 0.96889342172361 0.968903436988543 0.968841857730747 0.985882352941176 0.984578884934757 0.984066284257489 0.988039867109635 0.989962358845671 0.990059642147117 0.993011879804333 0.994982078853047 0.995249406175772 0.996875 0.997630331753555 0.999210110584518 1 0.998436278342455 0.999206978588422 0.999183006535948 0.999161073825503 1 1 1 1 1 1 1 1 1 0.999174917491749 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
0.516034889022603 0.521407235313641 0.534352399737015 0.558119946091644 0.58210222448633 0.604986431478969 0.62991362594747 0.638413164996446 0.646912704045422 0.676449275362319 0.693770980977247 0.711825922421949 0.718962906888721 0.754425002528573 0.763035126079959 0.771645249631346 0.780616554054054 0.795136499197064 0.817017383348582 0.820463781974659 0.843858776727996 0.857104772060784 0.86302475780409 0.877487208641273 0.886747702342129 0.896595609290487 0.903002309468822 0.917864845434939 0.921484172811561 0.925103500188182 0.938319198149576 0.944053046000829 0.948453608247423 0.956965394853594 0.965534465534466 0.972894482090997 0.966524973432519 0.969256567915036 0.978132387706856 0.984384384384384 0.984302325581395 0.987144790257104 0.990240728692258 0.991025641025641 0.989809782608696 0.993719469644103 0.996162701458173 0.994544037412315 0.997615262321145 0.999205087440382 0.999217527386541 0.998411437648928 0.999205087440382 1 0.999165971643036 0.999584372402328 0.999206349206349 0.999603174603175 1 1 1 1 1 1 0.999173553719008 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
0.519764822861884 0.53066929781286 0.545575959933222 0.567408156386923 0.590428298942258 0.624527653727242 0.624061463244281 0.644547516234734 0.665033569225186 0.683016105417277 0.698881940496494 0.719232216785849 0.727962085308057 0.75615866388309 0.767656435743339 0.779154207603588 0.789048865619546 0.810533675134001 0.807245703669299 0.839891785538613 0.846739406242071 0.862644761648263 0.867113344500279 0.882218410520297 0.89760147601476 0.899869960988297 0.904682274247492 0.918655097613883 0.927992925982957 0.937330754352031 0.939783219590526 0.946672354948805 0.95153401511783 0.963946869070209 0.963600590260698 0.972010178117048 0.965016146393972 0.978977272727273 0.978520286396181 0.984145625366999 0.983974358974359 0.990783410138249 0.991014120667522 0.989290495314592 0.989669421487603 0.997827661115134 0.995327102803738 0.996171516079633 0.998348472336912 0.998443579766537 1 0.997617156473392 1 0.9992 1 0.999159663865546 1 1 1 1 1 1 1 1 0.999218139171227 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
0.515112519102854 0.5213646902948 0.535266974291364 0.557273963290279 0.574868577242666 0.610215975317107 0.626702759343346 0.643466525818706 0.660230292294065 0.676188720973093 0.685317311303042 0.71487915407855 0.720127555805665 0.753654080389769 0.760407261350737 0.767160442311705 0.780650721827192 0.807223476297968 0.80951237088638 0.817591088419587 0.844967121901872 0.855287087555209 0.8642779587405 0.874468688013602 0.88878842676311 0.900125628140704 0.899333333333333 0.915475560261161 0.92353645871589 0.931597357170618 0.938425565081839 0.945205479452055 0.947686986597492 0.952402538531278 0.963355834136933 0.968245967741935 0.970680628272251 0.967902600996126 0.984518348623853 0.978978978978979 0.983323038912909 0.987367021276596 0.991782553729456 0.988157894736842 0.991758241758242 0.992296918767507 0.998493975903614 0.994518402505873 0.998427672955975 0.997601918465228 0.999211356466877 0.997630331753555 1 0.999180327868852 1 0.999586435070306 1 0.999601275917065 0.999202551834131 1 1 1 1 1 0.999157540016849 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
0.515368534458698 0.523972602739726 0.559471365638767 0.559301931548628 0.595989029825163 0.613529103303618 0.628869505729434 0.648741322207783 0.668613138686131 0.675821117090369 0.702636534839925 0.719264649559556 0.731937370307489 0.747499489691774 0.761013995746501 0.774528501801229 0.788888888888889 0.811123986095017 0.813006193425441 0.838125151002658 0.846213292117465 0.859569949561986 0.870487737668779 0.882490499853844 0.89332520572996 0.900449582530507 0.906101694915254 0.913725490196078 0.923516486858411 0.933307483520744 0.942141977841609 0.949742268041237 0.947921225382932 0.958256029684601 0.967407407407407 0.965932914046122 0.974919957310566 0.972297664312873 0.985110184633711 0.98162890385793 0.982283464566929 0.989178866963717 0.989326217478319 0.990771259063942 0.992562542258283 0.99406528189911 0.994692949203942 0.999211356466877 0.998385794995964 0.998436278342455 0.998372660699756 0.998442367601246 0.99921875 1 0.999168053244592 1 1 1 1 1 1 1 1 0.999136442141623 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 NA
