rt,coherent_direction,coherence,age,gender,resp_confidence,rt_confidence,sat_CB,direction,coherence_level,trial,phase,sub,coh,cor,cj
1.64025500000571,0,0.2,NA,NA,50,1406.24000001117,speed,right,0.2,27,experimental,4075,0.2,0,50
0.699099999997998,0,0.2,NA,NA,50,300.179999991087,speed,right,0.2,28,experimental,4075,0.2,1,50
1.95638999997755,180,0.2,NA,NA,50,2334.47999999044,speed,left,0.2,29,experimental,4075,0.2,1,50
0.652180000004591,0,0.2,NA,NA,50,454.029999993509,speed,right,0.2,30,experimental,4075,0.2,1,50
0.596489999996265,0,0.2,NA,NA,50,467.4750000122,speed,right,0.2,31,experimental,4075,0.2,1,50
1.23762999998871,180,0.2,NA,NA,53,456.615000002785,speed,left,0.2,32,experimental,4075,0.2,1,53
2.71745500000543,0,0.2,NA,NA,38,1443.63500000327,speed,right,0.2,33,experimental,4075,0.2,0,38
0.611405000003288,180,0.2,NA,NA,38,583.06000000448,speed,left,0.2,34,experimental,4075,0.2,0,38
2.27214499999536,180,0.2,NA,NA,38,1077.56999999401,speed,left,0.2,35,experimental,4075,0.2,0,38
1.46063499999582,180,0.2,NA,NA,62,1334.18999999412,speed,left,0.2,36,experimental,4075,0.2,1,62
2.69026000000304,0,0.2,NA,NA,62,1286.90999999526,speed,right,0.2,37,experimental,4075,0.2,0,62
1.67366000000038,180,0.2,NA,NA,63,1419.20499998378,speed,left,0.2,38,experimental,4075,0.2,1,63
2.23784499999601,180,0.2,NA,NA,63,1136.46000000881,speed,left,0.2,39,experimental,4075,0.2,0,63
1.49408999999287,180,0.2,NA,NA,63,489.364999986719,speed,left,0.2,40,experimental,4075,0.2,1,63
1.49069999999483,180,0.2,NA,NA,76,1106.8549999909,speed,left,0.2,41,experimental,4075,0.2,1,76
2.70330500000273,0,0.2,NA,NA,76,647.369999991497,speed,right,0.2,42,experimental,4075,0.2,0,76
0.874130000011064,0,0.2,NA,NA,76,798.109999974258,speed,right,0.2,43,experimental,4075,0.2,1,76
0.855719999992289,180,0.2,NA,NA,76,443.269999988843,speed,left,0.2,44,experimental,4075,0.2,1,76
1.81055500000366,0,0.2,NA,NA,76,443.835000012768,speed,right,0.2,45,experimental,4075,0.2,0,76
1.03519500000402,0,0.2,NA,NA,76,517.870000010589,speed,right,0.2,46,experimental,4075,0.2,1,76
1.24590999999782,0,0.2,NA,NA,76,850.635000009788,speed,right,0.2,47,experimental,4075,0.2,0,76
1.34377499998664,180,0.2,NA,NA,76,757.929999992484,speed,left,0.2,48,experimental,4075,0.2,0,76
1.00856499999645,180,0.2,NA,NA,76,372.995000012452,speed,left,0.2,49,experimental,4075,0.2,1,76
1.06853499999852,0,0.2,NA,NA,76,189.639999996871,speed,right,0.2,50,experimental,4075,0.2,0,76
1.0667249999824,0,0.2,NA,NA,76,932.670000009239,speed,right,0.2,51,experimental,4075,0.2,1,76
3.23140000001877,0,0.2,NA,NA,75,844.799999991665,speed,right,0.2,52,experimental,4075,0.2,0,75
2.90088000000105,0,0.2,NA,NA,75,565.415000019129,speed,right,0.2,53,experimental,4075,0.2,0,75
1.12410499999532,180,0.2,NA,NA,75,497.349999990547,speed,left,0.2,54,experimental,4075,0.2,1,75
1.58093999998528,180,0.2,NA,NA,75,290.505000011763,speed,left,0.2,55,experimental,4075,0.2,1,75
1.18486499998835,180,0.2,NA,NA,75,443.514999991748,speed,left,0.2,56,experimental,4075,0.2,1,75
1.71755999999004,180,0.2,NA,NA,75,191.350000008242,speed,left,0.2,57,experimental,4075,0.2,1,75
1.24807500001043,180,0.2,NA,NA,75,350.729999976465,speed,left,0.2,58,experimental,4075,0.2,1,75
1.91107000000193,0,0.2,NA,NA,75,724.585000018124,speed,right,0.2,59,experimental,4075,0.2,0,75
2.3967699999921,0,0.2,NA,NA,75,1028.38500001235,speed,right,0.2,60,experimental,4075,0.2,1,75
1.07941500001471,180,0.2,NA,NA,46,3622.8950000077,speed,left,0.2,1,experimental,4075,0.2,0,46
0.419090000010328,0,0.2,NA,NA,46,2489.6749999898,speed,right,0.2,2,experimental,4075,0.2,0,46
0.768719999992754,0,0.2,NA,NA,46,266.145000001416,speed,right,0.2,3,experimental,4075,0.2,0,46
0.888024999992922,180,0.2,NA,NA,50,3025.03499999875,speed,left,0.2,4,experimental,4075,0.2,1,50
1.23420000000624,180,0.2,NA,NA,50,759.114999993471,speed,left,0.2,5,experimental,4075,0.2,1,50
1.80994499998633,0,0.2,NA,NA,50,270.205000007991,speed,right,0.2,6,experimental,4075,0.2,1,50
0.982135000027483,0,0.2,NA,NA,50,518.030000006547,speed,right,0.2,7,experimental,4075,0.2,0,50
1.35863000000245,180,0.2,NA,NA,50,885.73500001803,speed,left,0.2,8,experimental,4075,0.2,1,50
1.64178999999422,180,0.2,NA,NA,50,417.840000009164,speed,left,0.2,9,experimental,4075,0.2,0,50
1.14517000000342,180,0.2,NA,NA,50,159.030000009807,speed,left,0.2,10,experimental,4075,0.2,1,50
0.75827500000014,0,0.2,NA,NA,50,206.945000012638,speed,right,0.2,11,experimental,4075,0.2,0,50
0.457344999973429,0,0.2,NA,NA,50,242.790000018431,speed,right,0.2,12,experimental,4075,0.2,1,50
0.446805000014137,180,0.2,NA,NA,50,625.954999995884,speed,left,0.2,13,experimental,4075,0.2,1,50
0.722780000010971,180,0.2,NA,NA,50,502.129999978933,speed,left,0.2,14,experimental,4075,0.2,1,50
0.758484999998473,0,0.2,NA,NA,50,2084.23499998753,speed,right,0.2,15,experimental,4075,0.2,1,50
0.971309999993537,0,0.2,NA,NA,50,584.200000012061,speed,right,0.2,16,experimental,4075,0.2,1,50
0.633209999999963,180,0.2,NA,NA,50,257.320000004256,speed,left,0.2,17,experimental,4075,0.2,1,50
0.746839999977965,0,0.2,NA,NA,50,1233.60999999568,speed,right,0.2,18,experimental,4075,0.2,0,50
1.81655499999761,0,0.2,NA,NA,50,1541.31500000949,speed,right,0.2,19,experimental,4075,0.2,1,50
0.77464499999769,0,0.2,NA,NA,50,3145.23999998346,speed,right,0.2,20,experimental,4075,0.2,1,50
0.923454999981914,180,0.2,NA,NA,50,6108.43000002205,speed,left,0.2,21,experimental,4075,0.2,1,50
1.36265500000445,180,0.2,NA,NA,38,273.464999976568,speed,left,0.2,22,experimental,4075,0.2,1,38
0.870025000011083,180,0.2,NA,NA,38,178.045000007842,speed,left,0.2,23,experimental,4075,0.2,1,38
1.00901000000886,0,0.2,NA,NA,47,3794.38999999547,speed,right,0.2,24,experimental,4075,0.2,0,47
0.918449999997392,0,0.2,NA,NA,47,507.599999982631,speed,right,0.2,25,experimental,4075,0.2,0,47
0.871680000011111,0,0.2,NA,NA,47,2003.15500001307,speed,right,0.2,26,experimental,4075,0.2,0,47
0.943934999988414,180,0.2,NA,NA,47,247.860000003129,speed,left,0.2,27,experimental,4075,0.2,1,47
1.04984500000137,180,0.2,NA,NA,47,187.409999984084,speed,left,0.2,28,experimental,4075,0.2,0,47
0.890370000008261,180,0.2,NA,NA,47,543.164999980945,speed,left,0.2,29,experimental,4075,0.2,1,47
1.25242999999318,180,0.2,NA,NA,51,7214.97500000987,speed,left,0.2,30,experimental,4075,0.2,0,51
0.90141500000027,0,0.2,NA,NA,50,1232.09999999381,speed,right,0.2,31,experimental,4075,0.2,0,50
0.861379999987548,0,0.2,NA,NA,50,4218.93499998259,speed,right,0.2,32,experimental,4075,0.2,1,50
0.726114999997662,0,0.2,NA,NA,50,328.494999994291,speed,right,0.2,33,experimental,4075,0.2,0,50
0.985619999992196,180,0.2,NA,NA,50,243.479999975534,speed,left,0.2,34,experimental,4075,0.2,1,50
0.988829999987502,180,0.2,NA,NA,50,1233.99499998777,speed,left,0.2,35,experimental,4075,0.2,1,50
1.9639099999913,0,0.2,NA,NA,50,510.829999984708,speed,right,0.2,36,experimental,4075,0.2,1,50
0.891895000007935,0,0.2,NA,NA,50,486.875000002328,speed,right,0.2,37,experimental,4075,0.2,1,50
0.946725000016158,0,0.2,NA,NA,50,398.890000011306,speed,right,0.2,38,experimental,4075,0.2,0,50
1.23127499999828,180,0.2,NA,NA,50,336.424999986775,speed,left,0.2,39,experimental,4075,0.2,1,50
0.820065000007162,0,0.2,NA,NA,50,395.909999992,speed,right,0.2,40,experimental,4075,0.2,0,50
1.59820999999647,180,0.2,NA,NA,50,2577.94000001741,speed,left,0.2,41,experimental,4075,0.2,1,50
1.88284999999451,180,0.2,NA,NA,50,981.009999988601,speed,left,0.2,42,experimental,4075,0.2,0,50
1.15534500000649,0,0.2,NA,NA,50,436.350000003586,speed,right,0.2,43,experimental,4075,0.2,1,50
0.87950500001898,180,0.2,NA,NA,50,598.709999991115,speed,left,0.2,44,experimental,4075,0.2,1,50
1.21780499999295,0,0.2,NA,NA,50,417.060000007041,speed,right,0.2,45,experimental,4075,0.2,0,50
1.20904499999597,180,0.2,NA,NA,50,1274.03000000049,speed,left,0.2,46,experimental,4075,0.2,1,50
1.31240000002435,0,0.2,NA,NA,50,456.654999987222,speed,right,0.2,47,experimental,4075,0.2,1,50
0.812709999998333,180,0.2,NA,NA,50,370.58500002604,speed,left,0.2,48,experimental,4075,0.2,1,50
0.836249999993015,180,0.2,NA,NA,50,524.944999982836,speed,left,0.2,49,experimental,4075,0.2,0,50
0.740675000008196,0,0.2,NA,NA,50,400.325000024168,speed,right,0.2,50,experimental,4075,0.2,1,50
1.00114000000758,0,0.2,NA,NA,50,326.139999990119,speed,right,0.2,51,experimental,4075,0.2,1,50
1.12234500001068,0,0.2,NA,NA,50,1616.69500000426,speed,right,0.2,52,experimental,4075,0.2,1,50
0.71551000000909,0,0.2,NA,NA,50,2317.37999999314,speed,right,0.2,53,experimental,4075,0.2,1,50
0.786244999995688,180,0.2,NA,NA,50,290.414999995846,speed,left,0.2,54,experimental,4075,0.2,0,50
0.848955000023125,180,0.2,NA,NA,50,460.900000005495,speed,left,0.2,55,experimental,4075,0.2,0,50
1.74598000000697,180,0.2,NA,NA,50,853.174999996554,speed,left,0.2,56,experimental,4075,0.2,0,50
0.586410000018077,0,0.2,NA,NA,50,1848.36500001256,speed,right,0.2,57,experimental,4075,0.2,1,50
1.20067999997991,0,0.2,NA,NA,50,724.090000003343,speed,right,0.2,58,experimental,4075,0.2,1,50
0.858000000007451,180,0.2,NA,NA,50,594.700000016019,speed,left,0.2,59,experimental,4075,0.2,1,50
0.950704999995651,180,0.2,NA,NA,50,357.870000007097,speed,left,0.2,60,experimental,4075,0.2,1,50
0.767885000008624,180,0.2,NA,NA,60,8120.48499999242,speed,left,0.2,1,experimental,4075,0.2,1,60
0.723919999989681,0,0.2,NA,NA,60,4495.71499999706,speed,right,0.2,2,experimental,4075,0.2,0,60
1.43131000001449,0,0.2,NA,NA,57,4191.97000001417,speed,right,0.2,3,experimental,4075,0.2,0,57
0.748064999992959,180,0.2,NA,NA,57,817.869999998715,speed,left,0.2,4,experimental,4075,0.2,1,57
1.1765449999948,180,0.2,NA,NA,60,840.949999983422,speed,left,0.2,5,experimental,4075,0.2,1,60
0.830699999991804,0,0.2,NA,NA,60,463.034999993164,speed,right,0.2,6,experimental,4075,0.2,0,60
0.733905000001192,180,0.2,NA,NA,58,4022.5900000073,speed,left,0.2,7,experimental,4075,0.2,1,58
1.1874700000044,180,0.2,NA,NA,67,627.009999996517,speed,left,0.2,8,experimental,4075,0.2,1,67
0.713105000002775,0,0.2,NA,NA,74,383.12000001315,speed,right,0.2,9,experimental,4075,0.2,0,74
0.615170000004582,0,0.2,NA,NA,68,1938.08500000136,speed,right,0.2,10,experimental,4075,0.2,0,68
0.634890000015963,180,0.2,NA,NA,68,513.479999994393,speed,left,0.2,11,experimental,4075,0.2,1,68
0.728479999990668,0,0.2,NA,NA,68,479.084999999031,speed,right,0.2,12,experimental,4075,0.2,0,68
0.915845000009984,180,0.2,NA,NA,68,520.2749999878,speed,left,0.2,13,experimental,4075,0.2,1,68
0.714300000021234,0,0.2,NA,NA,68,479.279999999329,speed,right,0.2,14,experimental,4075,0.2,0,68
0.910544999991544,0,0.2,NA,NA,68,450.745000009425,speed,right,0.2,15,experimental,4075,0.2,1,68
0.581270000024233,0,0.2,NA,NA,68,360.104999999981,speed,right,0.2,16,experimental,4075,0.2,0,68
0.587675000017043,180,0.2,NA,NA,68,297.449999983422,speed,left,0.2,17,experimental,4075,0.2,1,68
0.618164999992587,180,0.2,NA,NA,68,342.75000001071,speed,left,0.2,18,experimental,4075,0.2,1,68
0.608930000016931,0,0.2,NA,NA,68,567.719999991823,speed,right,0.2,19,experimental,4075,0.2,0,68
0.688880000001285,180,0.2,NA,NA,68,373.525000002701,speed,left,0.2,20,experimental,4075,0.2,1,68
0.504289999982342,180,0.2,NA,NA,68,331.445000017993,speed,left,0.2,21,experimental,4075,0.2,1,68
0.716950000001583,0,0.2,NA,NA,68,385.799999989569,speed,right,0.2,22,experimental,4075,0.2,0,68
1.3844700000193,180,0.2,NA,NA,68,2693.75999999465,speed,left,0.2,23,experimental,4075,0.2,1,68
0.71165500002075,0,0.2,NA,NA,68,457.984999986365,speed,right,0.2,24,experimental,4075,0.2,0,68
1.25018000000296,0,0.2,NA,NA,68,257.574999996461,speed,right,0.2,25,experimental,4075,0.2,0,68
1.25516000000015,180,0.2,NA,NA,68,405.729999998584,speed,left,0.2,26,experimental,4075,0.2,1,68
2.25279999998724,0,0.2,NA,NA,68,320.165000012144,speed,right,0.2,27,experimental,4075,0.2,0,68
1.85894000000507,0,0.2,NA,NA,68,350.70499998983,speed,right,0.2,28,experimental,4075,0.2,0,68
2.25787999999011,180,0.2,NA,NA,68,284.834999999031,speed,left,0.2,29,experimental,4075,0.2,1,68
2.57503999999631,0,0.2,NA,NA,68,482.254999980796,speed,right,0.2,30,experimental,4075,0.2,1,68
1.9812300000051,180,0.2,NA,NA,68,2526.21999999974,speed,left,0.2,31,experimental,4075,0.2,1,68
0.999219999997877,180,0.2,NA,NA,68,405.949999985751,speed,left,0.2,32,experimental,4075,0.2,1,68
1.07269499998074,180,0.2,NA,NA,68,320.260000007227,speed,left,0.2,33,experimental,4075,0.2,1,68
1.61087000000384,0,0.2,NA,NA,68,5929.50500000734,speed,right,0.2,34,experimental,4075,0.2,0,68
1.54623500001617,0,0.2,NA,NA,69,1788.40499999933,speed,right,0.2,35,experimental,4075,0.2,1,69
1.87388500000816,180,0.2,NA,NA,69,3272.1850000089,speed,left,0.2,36,experimental,4075,0.2,1,69
1.06812499999069,180,0.2,NA,NA,69,489.035000005737,speed,left,0.2,37,experimental,4075,0.2,0,69
0.538650000002235,180,0.2,NA,NA,69,1188.41999999154,speed,left,0.2,38,experimental,4075,0.2,1,69
0.790119999990333,180,0.2,NA,NA,69,640.255000005942,speed,left,0.2,39,experimental,4075,0.2,0,69
0.792520000017248,0,0.2,NA,NA,69,595.274999999441,speed,right,0.2,40,experimental,4075,0.2,0,69
0.894520000001881,180,0.2,NA,NA,69,610.375000018626,speed,left,0.2,41,experimental,4075,0.2,1,69
1.45264500001166,0,0.2,NA,NA,69,250.670000008307,speed,right,0.2,42,experimental,4075,0.2,0,69
1.3576649999884,0,0.2,NA,NA,69,275.655000004917,speed,right,0.2,43,experimental,4075,0.2,0,69
0.806614999979734,0,0.2,NA,NA,69,284.914999996778,speed,right,0.2,44,experimental,4075,0.2,0,69
1.51164500002004,0,0.2,NA,NA,69,1194.83999998169,speed,right,0.2,45,experimental,4075,0.2,0,69
2.1591800000174,180,0.2,NA,NA,69,398.545000003651,speed,left,0.2,46,experimental,4075,0.2,1,69
1.50036500001466,180,0.2,NA,NA,69,1108.48500000453,speed,left,0.2,47,experimental,4075,0.2,1,69
1.24392000000831,0,0.2,NA,NA,69,340.85999999661,speed,right,0.2,48,experimental,4075,0.2,0,69
0.823724999994505,0,0.2,NA,NA,69,522.245000000112,speed,right,0.2,49,experimental,4075,0.2,0,69
0.790769999992102,0,0.2,NA,NA,69,430.514999985229,speed,right,0.2,50,experimental,4075,0.2,0,69
-0.001,0,0.2,NA,NA,69,1238.86000001198,speed,right,0.2,51,experimental,4075,0.2,0,69
0.76575500000082,0,0.2,NA,NA,69,373.870000010356,speed,right,0.2,52,experimental,4075,0.2,0,69
1.05919500000915,0,0.2,NA,NA,69,289.420000015292,speed,right,0.2,53,experimental,4075,0.2,0,69
3.10969000001252,0,0.2,NA,NA,69,428.875000012107,speed,right,0.2,54,experimental,4075,0.2,0,69
4.08878000001982,180,0.2,NA,NA,69,2961.70499999449,speed,left,0.2,55,experimental,4075,0.2,1,69
0.755260000005364,180,0.2,NA,NA,50,2958.96499999799,speed,left,0.2,56,experimental,4075,0.2,0,50
1.16057499998715,180,0.2,NA,NA,50,1664.40999999736,speed,left,0.2,57,experimental,4075,0.2,1,50
0.981079999997281,180,0.2,NA,NA,50,562.380000017583,speed,left,0.2,58,experimental,4075,0.2,1,50
1.20001000000024,180,0.2,NA,NA,50,7585.56999999564,speed,left,0.2,59,experimental,4075,0.2,1,50
1.42392500001006,180,0.2,NA,NA,50,868.439999991097,speed,left,0.2,60,experimental,4075,0.2,1,50
0.907155000022613,0,0.5,19,V,-1,-1,speed,right,0.5,1,training_1,4097,0.5,1,-1
0.45793000003323,180,0.5,19,V,-1,-1,speed,left,0.5,2,training_1,4097,0.5,1,-1
0.507989999954589,0,0.5,19,V,-1,-1,speed,right,0.5,3,training_1,4097,0.5,1,-1
0.479530000011437,0,0.5,19,V,-1,-1,speed,right,0.5,4,training_1,4097,0.5,1,-1
0.49268500006292,180,0.5,19,V,-1,-1,speed,left,0.5,5,training_1,4097,0.5,1,-1
0.500584999914281,0,0.5,19,V,-1,-1,speed,right,0.5,6,training_1,4097,0.5,1,-1
0.482670000055805,180,0.5,19,V,-1,-1,speed,left,0.5,7,training_1,4097,0.5,1,-1
0.482945000054315,180,0.5,19,V,-1,-1,speed,left,0.5,8,training_1,4097,0.5,1,-1
0.43750999995973,0,0.5,19,V,-1,-1,speed,right,0.5,9,training_1,4097,0.5,1,-1
0.520675000036135,180,0.5,19,V,-1,-1,speed,left,0.5,10,training_1,4097,0.5,1,-1
0.604434999986552,180,0.5,19,V,-1,-1,speed,left,0.5,11,training_1,4097,0.5,1,-1
1.02055999997538,0,0.5,19,V,-1,-1,speed,right,0.5,12,training_1,4097,0.5,1,-1
0.827180000022054,0,0.5,19,V,-1,-1,speed,right,0.5,13,training_1,4097,0.5,1,-1
1.54946999996901,0,0.5,19,V,-1,-1,speed,right,0.5,14,training_1,4097,0.5,1,-1
0.634180000051856,180,0.5,19,V,-1,-1,speed,left,0.5,15,training_1,4097,0.5,1,-1
1.60578500002157,180,0.5,19,V,-1,-1,speed,left,0.5,16,training_1,4097,0.5,0,-1
1.44704000011552,180,0.5,19,V,-1,-1,speed,left,0.5,17,training_1,4097,0.5,1,-1
0.917159999953583,180,0.5,19,V,-1,-1,speed,left,0.5,18,training_1,4097,0.5,1,-1
1.48189499997534,0,0.5,19,V,-1,-1,speed,right,0.5,19,training_1,4097,0.5,1,-1
0.690240000025369,0,0.5,19,V,-1,-1,speed,right,0.5,20,training_1,4097,0.5,1,-1
0.59979500004556,180,0.5,19,V,-1,-1,speed,left,0.5,21,training_1,4097,0.5,1,-1
0.531925000017509,0,0.5,19,V,-1,-1,speed,right,0.5,22,training_1,4097,0.5,1,-1
0.721125000040047,0,0.5,19,V,-1,-1,speed,right,0.5,23,training_1,4097,0.5,1,-1
0.475659999996424,180,0.5,19,V,-1,-1,speed,left,0.5,24,training_1,4097,0.5,1,-1
0.616230000043288,0,0.2,19,V,-1,-1,speed,right,0.2,1,training_2,4097,0.2,1,-1
0.640284999972209,0,0.2,19,V,-1,-1,speed,right,0.2,2,training_2,4097,0.2,1,-1
0.535720000043511,180,0.2,19,V,-1,-1,speed,left,0.2,3,training_2,4097,0.2,1,-1
0.644779999973252,180,0.2,19,V,-1,-1,speed,left,0.2,4,training_2,4097,0.2,0,-1
0.547434999956749,0,0.2,19,V,-1,-1,speed,right,0.2,5,training_2,4097,0.2,1,-1
0.650789999985136,0,0.2,19,V,-1,-1,speed,right,0.2,6,training_2,4097,0.2,1,-1
0.539734999998473,180,0.2,19,V,-1,-1,speed,left,0.2,7,training_2,4097,0.2,1,-1
0.591379999998026,180,0.2,19,V,-1,-1,speed,left,0.2,8,training_2,4097,0.2,1,-1
0.519289999967441,0,0.2,19,V,-1,-1,speed,right,0.2,9,training_2,4097,0.2,1,-1
0.666964999982156,180,0.2,19,V,-1,-1,speed,left,0.2,10,training_2,4097,0.2,1,-1
0.476090000011027,180,0.2,19,V,-1,-1,speed,left,0.2,11,training_2,4097,0.2,1,-1
0.629595000064,0,0.2,19,V,-1,-1,speed,right,0.2,12,training_2,4097,0.2,1,-1
0.564445000025444,180,0.2,19,V,-1,-1,speed,left,0.2,13,training_2,4097,0.2,0,-1
0.891109999967739,0,0.2,19,V,-1,-1,speed,right,0.2,14,training_2,4097,0.2,1,-1
0.616750000044703,0,0.2,19,V,-1,-1,speed,right,0.2,15,training_2,4097,0.2,1,-1
0.509034999995492,0,0.2,19,V,-1,-1,speed,right,0.2,16,training_2,4097,0.2,1,-1
0.476589999976568,0,0.2,19,V,-1,-1,speed,right,0.2,17,training_2,4097,0.2,1,-1
0.385460000019521,0,0.2,19,V,-1,-1,speed,right,0.2,18,training_2,4097,0.2,1,-1
0.342284999904223,180,0.2,19,V,-1,-1,speed,left,0.2,19,training_2,4097,0.2,1,-1
0.442764999927022,0,0.2,19,V,-1,-1,speed,right,0.2,20,training_2,4097,0.2,1,-1
0.438610000070184,180,0.2,19,V,-1,-1,speed,left,0.2,21,training_2,4097,0.2,1,-1
0.575734999962151,180,0.2,19,V,-1,-1,speed,left,0.2,22,training_2,4097,0.2,1,-1
0.404645000002347,180,0.2,19,V,-1,-1,speed,left,0.2,23,training_2,4097,0.2,1,-1
0.494994999957271,180,0.2,19,V,-1,-1,speed,left,0.2,24,training_2,4097,0.2,1,-1
0.498395000002347,0,0.2,19,V,95,5151.75999992061,speed,right,0.2,1,training_3,4097,0.2,1,95
0.597294999985024,0,0.2,19,V,76,4253.3350000158,speed,right,0.2,2,training_3,4097,0.2,1,76
1.92930499999784,180,0.2,19,V,50,1557.06000002101,speed,left,0.2,3,training_3,4097,0.2,1,50
0.45024499995634,0,0.2,19,V,96,683.094999985769,speed,right,0.2,4,training_3,4097,0.2,1,96
0.508140000049025,0,0.2,19,V,95,1090.98999993876,speed,right,0.2,5,training_3,4097,0.2,1,95
0.495295000029728,0,0.2,19,V,89,883.904999936931,speed,right,0.2,6,training_3,4097,0.2,1,89
0.462384999962524,180,0.2,19,V,69,2454.26999998745,speed,left,0.2,7,training_3,4097,0.2,1,69
0.463019999908283,0,0.2,19,V,88,1685.80500001553,speed,right,0.2,8,training_3,4097,0.2,1,88
0.568934999988414,180,0.2,19,V,75,824.499999987893,speed,left,0.2,9,training_3,4097,0.2,1,75
1.06982500001322,180,0.2,19,V,65,1895.01500001643,speed,left,0.2,10,training_3,4097,0.2,1,65
0.78747499990277,180,0.2,19,V,67,1022.76999992318,speed,left,0.2,11,training_3,4097,0.2,1,67
0.697020000079647,180,0.2,19,V,50,941.684999968857,speed,left,0.2,12,training_3,4097,0.2,1,50
0.380784999928437,0,0.2,19,V,74,903.139999951236,speed,right,0.2,13,training_3,4097,0.2,1,74
0.468819999950938,0,0.2,19,V,82,649.734999984503,speed,right,0.2,14,training_3,4097,0.2,1,82
0.613864999962971,0,0.2,19,V,70,743.615000043064,speed,right,0.2,15,training_3,4097,0.2,1,70
0.502420000033453,180,0.2,19,V,82,994.810000061989,speed,left,0.2,16,training_3,4097,0.2,0,82
0.43976500001736,0,0.2,19,V,80,668.189999996684,speed,right,0.2,17,training_3,4097,0.2,1,80
0.691170000005513,180,0.2,19,V,99,721.140000037849,speed,left,0.2,18,training_3,4097,0.2,0,99
0.938730000052601,180,0.2,19,V,50,1728.28499996103,speed,left,0.2,19,training_3,4097,0.2,1,50
0.37086000002455,0,0.2,19,V,89,1358.86999999639,speed,right,0.2,20,training_3,4097,0.2,1,89
0.437389999977313,180,0.2,19,V,92,1089.31499999017,speed,left,0.2,21,training_3,4097,0.2,1,92
0.489199999952689,180,0.2,19,V,39,1156.82499995455,speed,left,0.2,22,training_3,4097,0.2,1,39
0.430324999964796,0,0.2,19,V,98,734.540000092238,speed,right,0.2,23,training_3,4097,0.2,1,98
0.438514999928884,180,0.2,19,V,90,1762.10499997251,speed,left,0.2,24,training_3,4097,0.2,0,90
0.749314999906346,0,0.2,19,V,97,2298.51500003133,speed,right,0.2,1,experimental,4097,0.2,1,97
0.515525000053458,180,0.2,19,V,95,840.635000029579,speed,left,0.2,2,experimental,4097,0.2,1,95
0.536974999937229,0,0.2,19,V,91,638.54000007268,speed,right,0.2,3,experimental,4097,0.2,1,91
0.417295000050217,180,0.2,19,V,92,760.260000010021,speed,left,0.2,4,experimental,4097,0.2,1,92
0.443310000002384,0,0.2,19,V,89,693.899999954738,speed,right,0.2,5,experimental,4097,0.2,1,89
0.427685000002384,180,0.2,19,V,100,873.699999996461,speed,left,0.2,6,experimental,4097,0.2,1,100
0.508594999904744,180,0.2,19,V,80,1017.06500002183,speed,left,0.2,7,experimental,4097,0.2,1,80
0.45781499997247,180,0.2,19,V,83,784.554999903776,speed,left,0.2,8,experimental,4097,0.2,1,83
0.492035000002943,0,0.2,19,V,88,666.134999948554,speed,right,0.2,9,experimental,4097,0.2,1,88
0.410074999905191,180,0.2,19,V,50,1589.41000001505,speed,left,0.2,10,experimental,4097,0.2,0,50
0.416605000034906,0,0.2,19,V,88,1684.58500003908,speed,right,0.2,11,experimental,4097,0.2,1,88
0.361954999971204,0,0.2,19,V,85,654.455000068992,speed,right,0.2,12,experimental,4097,0.2,1,85
0.552999999956228,180,0.2,19,V,92,858.459999901243,speed,left,0.2,13,experimental,4097,0.2,1,92
0.507719999994151,180,0.2,19,V,4,874.934999970719,speed,left,0.2,14,experimental,4097,0.2,1,4
0.390535000013188,0,0.2,19,V,26,1040.06499995012,speed,right,0.2,15,experimental,4097,0.2,1,26
0.574254999984987,0,0.2,19,V,50,1373.86000005063,speed,right,0.2,16,experimental,4097,0.2,1,50
0.77781999995932,180,0.2,19,V,50,2066.31500006188,speed,left,0.2,17,experimental,4097,0.2,0,50
0.374940000008792,0,0.2,19,V,82,786.220000009052,speed,right,0.2,18,experimental,4097,0.2,1,82
0.391825000056997,0,0.2,19,V,21,997.285000048578,speed,right,0.2,19,experimental,4097,0.2,1,21
0.408265000092797,0,0.2,19,V,50,1079.09000001382,speed,right,0.2,20,experimental,4097,0.2,1,50
0.483865000074729,180,0.2,19,V,50,932.550000026822,speed,left,0.2,21,experimental,4097,0.2,1,50
0.834955000085756,180,0.2,19,V,23,1645.27500001714,speed,left,0.2,22,experimental,4097,0.2,0,23
0.675490000052378,180,0.2,19,V,50,1306.79500009865,speed,left,0.2,23,experimental,4097,0.2,1,50
0.376535000046715,0,0.2,19,V,72,776.859999983571,speed,right,0.2,24,experimental,4097,0.2,1,72
0.727805000031367,180,0.2,19,V,50,2072.31499999762,speed,left,0.2,25,experimental,4097,0.2,0,50
0.443994999979623,0,0.2,19,V,84,670.8599999547,speed,right,0.2,26,experimental,4097,0.2,1,84
0.420585000072606,180,0.2,19,V,61,1357.56000003312,speed,left,0.2,27,experimental,4097,0.2,1,61
0.367584999999963,0,0.2,19,V,66,588.175000040792,speed,right,0.2,28,experimental,4097,0.2,1,66
0.44844499998726,0,0.2,19,V,65,598.839999991469,speed,right,0.2,29,experimental,4097,0.2,1,65
0.31933999992907,0,0.2,19,V,50,2289.45500007831,speed,right,0.2,30,experimental,4097,0.2,1,50
0.464185000048019,180,0.2,19,V,62,818.704999983311,speed,left,0.2,31,experimental,4097,0.2,1,62
